study_hours,play_hours,sleep_hours,tv_hours,pass
5.91,3.13,3.1,2.58,1
8.81,4.46,9.53,1.82,1
3.87,3.41,7.26,1.05,0
2.62,0.0,5.89,0.55,1
4.99,4.46,7.54,0.0,0
2.9,2.7,7.23,1.73,0
7.46,2.42,7.75,4.28,0
3.93,2.92,8.45,3.1,1
3.37,1.98,6.65,2.34,0
3.56,2.84,5.94,0.9,1
5.94,1.61,7.99,3.5,1
4.18,4.41,7.96,1.82,1
3.22,2.33,7.12,4.36,0
7.83,1.93,9.61,0.53,1
2.79,1.11,6.47,0.88,1
4.57,2.9,5.92,0.73,1
5.8,2.78,7.5,0.0,1
1.24,3.08,6.19,0.59,0
5.46,0.96,7.59,2.15,1
2.39,0.1,6.0,0.93,0
6.15,3.44,6.52,0.0,1
2.57,4.73,9.27,3.61,0
5.89,0.96,6.51,0.0,1
6.71,4.88,6.04,2.88,0
6.22,2.93,8.4,2.05,1
5.0,2.49,5.74,5.18,0
4.04,1.9,6.17,3.5,1
3.35,0.42,7.69,1.24,0
7.44,3.98,8.13,0.95,1
3.1,1.34,8.46,4.25,1
2.43,1.33,6.1,0.0,0
5.83,3.99,7.72,2.29,0
2.91,0.0,6.44,1.8,1
2.6,0.21,6.27,1.49,1
1.61,2.47,8.44,2.53,0
3.53,2.94,6.34,2.28,1
4.33,3.23,7.33,2.69,0
4.99,2.05,7.19,2.21,1
6.4,6.3,5.72,2.63,1
5.55,2.16,8.16,2.14,1
4.12,2.15,7.67,1.01,1
4.1,1.3,4.62,2.01,0
5.52,2.69,7.33,0.93,1
7.05,3.42,6.07,0.83,1
4.75,4.31,8.32,1.5,1
3.56,0.27,5.27,1.82,0
2.51,2.13,6.57,2.05,0
1.61,3.17,7.43,3.37,0
5.83,3.38,7.07,1.25,1
5.66,2.51,7.92,2.3,1
5.65,3.31,5.18,2.18,1
4.24,1.29,8.98,1.09,1
7.31,4.84,7.63,2.11,1
3.53,3.99,8.63,3.5,0
6.41,0.48,8.05,2.28,1
4.42,0.89,6.99,2.34,1
3.28,0.93,5.46,0.94,1
5.69,3.52,6.32,4.95,1
5.32,0.57,8.91,1.03,1
5.21,2.0,8.66,0.0,1
4.66,3.18,6.26,3.29,0
4.42,2.4,3.62,1.83,1
9.28,2.89,6.74,1.55,1
6.87,0.9,6.65,1.18,1
5.95,3.39,6.7,4.81,1
4.72,1.58,7.63,2.53,1
6.51,2.01,8.05,2.82,0
5.54,2.86,8.19,2.24,0
4.55,2.65,7.53,2.41,0
3.89,2.54,4.84,4.1,1
4.34,1.37,6.59,1.62,0
0.0,2.05,9.76,0.0,0
4.92,2.5,7.45,3.3,1
3.52,0.44,7.44,2.75,1
7.69,1.81,7.43,2.16,1
4.54,3.08,7.5,2.71,1
2.12,0.58,4.14,1.44,0
4.4,4.23,6.71,2.03,1
2.41,4.4,6.95,1.8,1
5.45,0.63,8.54,1.11,1
5.08,4.54,7.06,3.78,1
6.42,2.28,5.02,0.0,1
2.92,3.13,7.52,5.54,1
4.57,1.76,6.04,3.32,1
1.77,3.88,5.54,0.0,0
5.9,3.11,6.0,1.66,1
5.54,1.28,7.65,1.75,1
5.49,0.75,8.51,2.59,1
4.5,0.31,7.58,0.52,1
5.33,2.78,7.76,2.05,1
7.71,3.36,7.57,1.82,1
3.93,3.48,7.12,0.89,1
4.78,2.32,7.84,0.68,1
2.33,0.76,4.1,3.38,0
2.76,1.48,7.13,0.0,0
4.7,4.23,5.75,2.72,1
6.71,1.77,8.4,3.2,1
3.99,2.72,6.82,1.67,0
4.03,0.89,7.04,2.08,0
3.69,3.0,5.19,3.75,0
3.43,1.81,8.22,0.94,0
5.09,4.07,7.75,1.1,1
1.51,3.66,7.67,1.26,1
7.06,1.76,6.02,3.75,1
3.17,2.31,6.07,3.94,0
5.94,1.67,7.27,0.0,1
1.96,0.37,6.17,3.51,0
5.84,1.21,7.52,3.23,1
5.84,2.8,4.41,4.33,0
5.27,2.99,6.41,2.58,0
2.51,2.72,9.16,1.93,0
5.0,2.05,7.53,3.72,1
2.13,3.9,7.2,3.05,0
3.99,2.6,9.38,5.37,0
6.56,3.55,4.2,3.44,1
6.09,0.0,6.02,2.23,1
4.53,0.0,6.52,0.24,1
2.55,2.93,8.03,1.13,1
5.79,0.36,8.05,0.0,1
4.54,2.18,5.96,1.68,1
0.0,2.05,8.2,3.39,0
6.07,4.88,6.52,1.99,1
4.45,3.1,8.45,3.53,1
6.9,2.75,5.76,2.51,1
2.31,3.76,6.85,1.4,0
0.0,3.05,6.41,2.13,0
5.06,1.81,8.27,2.71,0
5.08,4.11,6.37,2.21,0
1.12,0.84,6.95,2.23,0
2.54,2.98,7.61,0.85,1
10.0,0.18,7.65,1.35,1
3.89,2.81,8.06,5.39,0
5.96,2.79,7.25,3.84,1
3.2,5.01,6.5,0.0,0
0.32,0.15,6.58,0.0,0
4.16,1.6,7.03,2.11,1
3.97,3.73,7.3,3.34,0
3.7,3.0,6.82,1.22,0
4.27,2.77,7.02,3.53,0
5.03,1.07,5.18,2.09,0
4.2,1.61,7.8,1.76,0
1.97,4.37,7.22,3.13,0
5.47,2.42,8.2,1.2,0
0.6,3.06,7.0,1.57,0
0.4,2.33,4.91,3.01,0
5.98,0.73,6.57,1.95,1
5.51,3.9,6.76,4.86,1
4.39,3.25,7.89,3.04,1
1.71,5.96,4.52,2.94,0
3.08,0.98,7.05,1.93,0
3.97,3.73,7.62,3.31,0
1.31,0.53,6.21,1.52,0
3.02,2.74,7.09,2.42,1
5.8,3.96,6.25,0.63,0
7.35,0.0,6.12,3.56,1
3.66,2.19,6.51,2.44,1
6.01,1.66,6.15,4.97,1
0.67,1.45,7.82,5.59,0
5.82,3.08,6.12,3.14,1
2.89,4.18,5.92,2.1,0
5.11,2.3,9.12,0.58,1
4.0,2.81,8.15,3.36,0
7.14,2.67,4.77,2.32,1
2.75,2.5,6.08,2.81,1
5.76,0.87,7.29,4.59,1
3.94,4.16,7.39,0.76,0
4.18,2.94,5.21,0.61,0
4.13,3.09,8.39,1.65,0
2.81,1.29,7.99,3.23,0
4.47,1.81,7.58,2.83,0
4.37,2.24,8.63,0.66,0
4.98,0.2,7.54,3.13,1
4.67,0.0,7.54,0.2,0
6.1,1.6,8.87,0.74,1
6.35,3.28,8.32,1.83,0
2.4,1.52,5.99,1.17,0
6.24,0.97,7.76,3.33,1
2.13,1.28,6.2,2.43,1
5.68,1.82,7.6,4.65,1
5.74,1.97,7.57,1.63,1
0.68,5.75,5.34,1.82,0
4.69,4.08,6.85,3.82,0
3.56,4.04,7.32,1.86,0
2.98,4.25,6.48,4.24,0
7.2,1.0,7.38,2.81,1
3.19,0.67,7.97,0.0,1
2.89,0.84,6.96,3.77,0
4.65,4.5,7.27,3.37,1
5.87,1.68,8.66,3.43,1
4.22,0.62,7.57,0.0,1
6.83,1.85,7.24,1.01,1
5.56,2.14,5.85,1.12,1
0.14,2.9,7.81,0.74,0
3.44,2.88,7.4,4.61,0
3.38,1.26,8.54,1.98,0
5.46,3.53,7.06,1.95,1
0.0,1.54,4.82,2.83,0
9.6,2.27,4.96,2.85,1
5.56,3.53,7.88,0.0,1
4.8,1.54,6.32,1.03,1
6.86,1.65,7.52,0.0,1
9.19,3.39,7.14,2.6,1
6.24,1.21,6.8,1.57,1
6.4,1.92,6.88,2.02,1
4.76,3.33,5.96,0.0,0
4.22,5.58,6.98,1.54,0
3.55,3.41,6.3,3.67,0
2.85,3.21,6.55,4.11,1
3.13,3.3,6.61,3.08,0
1.8,0.89,6.73,0.0,1
4.35,2.67,8.11,3.89,1
1.13,2.46,6.84,3.09,1
4.88,2.98,8.23,1.82,0
4.43,2.67,8.85,0.0,1
4.79,3.07,8.03,3.43,0
3.46,2.03,7.64,1.11,0
10.0,2.59,7.39,2.52,1
7.22,0.66,8.04,2.1,1
2.01,2.02,7.11,4.31,0
4.97,4.59,8.18,1.81,1
3.28,2.98,7.74,1.98,1
2.47,2.47,6.57,4.37,0
1.82,5.34,8.08,1.01,0
5.36,0.46,7.11,3.22,1
3.14,0.84,6.87,1.7,0
6.44,5.07,6.43,0.5,1
6.49,2.57,7.2,2.0,1
7.25,2.14,8.2,3.04,1
2.8,0.7,8.07,4.03,0
5.45,3.17,7.42,4.21,1
5.76,3.32,7.72,1.56,1
3.55,0.86,8.53,0.52,0
2.96,2.29,6.82,1.52,1
7.72,2.0,5.66,0.23,1
4.95,2.88,8.56,1.67,1
5.77,0.82,6.36,1.49,1
2.86,4.38,6.17,3.09,0
2.06,3.87,4.84,0.0,0
3.36,1.96,7.69,0.9,1
4.25,2.18,5.05,0.91,1
2.37,2.3,6.1,3.78,0
4.48,1.33,7.71,0.33,1
1.12,1.83,7.87,2.34,1
2.26,2.09,6.22,1.81,0
5.84,4.92,6.84,3.56,1
5.71,3.92,5.95,2.89,0
3.72,3.9,6.34,2.18,1
2.46,3.05,7.32,1.17,0
2.45,0.82,6.4,0.0,1
3.75,2.44,6.71,2.37,0
5.79,3.96,5.24,2.8,1
6.36,0.61,8.36,0.0,1
3.51,3.45,7.61,0.15,1
2.19,5.98,7.95,2.38,0
5.04,4.09,8.55,2.51,1
2.85,4.62,6.01,0.51,0
3.46,2.83,6.57,1.14,0
7.15,3.95,4.73,0.0,1
6.15,1.42,10.0,4.07,1
4.82,3.69,6.82,0.05,0
1.96,3.48,8.25,2.81,0
4.92,2.93,5.51,1.95,0
6.63,4.47,8.2,3.93,1
3.75,1.69,9.23,0.81,1
7.2,2.22,6.93,2.09,1
7.09,2.64,5.79,0.0,1
7.83,0.96,6.83,0.0,1
5.11,2.84,4.33,2.89,0
5.67,0.0,6.95,0.0,1
7.33,4.07,7.99,1.66,1
5.39,2.57,6.96,3.52,1
3.5,1.72,6.66,3.12,1
3.6,1.25,7.63,1.0,0
4.98,2.15,7.72,0.0,1
1.92,3.53,5.01,2.76,0
4.21,3.32,7.11,4.01,1
6.69,1.44,9.92,1.01,1
0.12,1.23,5.4,0.8,0
7.57,3.49,6.9,1.21,1
6.74,1.42,9.33,2.86,0
3.58,2.59,8.33,3.84,1
5.59,2.69,6.38,0.14,1
4.51,2.97,7.25,0.0,1
6.96,3.79,7.0,5.51,0
6.47,0.61,6.1,1.73,1
1.7,0.0,6.91,2.38,0
5.67,1.65,6.66,0.96,1
4.09,5.2,7.14,2.73,0
4.67,5.53,6.1,3.44,1
3.04,5.25,5.47,2.45,0
8.0,2.21,6.95,4.61,1
6.58,0.0,9.06,1.51,1
3.02,0.0,7.1,1.61,0
1.83,1.58,6.6,2.35,0
3.73,2.2,7.9,2.7,0
5.37,4.45,6.81,2.34,1
4.98,3.8,9.24,0.07,1
7.01,2.84,7.0,2.47,0
6.08,1.17,7.84,1.44,1
6.44,1.06,6.09,1.13,0
5.15,2.88,7.6,2.05,1
1.72,3.55,7.33,0.56,1
4.11,3.09,6.93,0.3,1
6.62,0.95,6.4,0.0,1
4.4,3.48,6.23,4.62,1
5.51,3.14,7.34,2.83,1
3.86,0.89,7.75,1.82,1
2.44,1.32,6.85,1.0,1
4.25,3.53,7.34,0.0,1
5.12,2.15,6.95,0.91,1
3.19,4.88,7.12,3.07,0
4.03,3.25,6.76,3.41,0
2.62,1.77,7.02,2.96,0
6.74,2.48,10.0,2.24,1
3.91,2.6,7.37,3.96,0
7.41,1.41,7.77,1.51,1
7.56,1.13,7.53,3.63,1
4.34,3.55,6.68,1.42,1
2.48,3.77,8.55,0.68,1
0.33,3.41,6.65,0.49,0
1.56,4.77,8.27,0.4,0
1.75,1.69,6.6,2.99,0
7.26,5.01,5.85,0.89,1
4.73,1.15,7.44,0.45,1
5.28,0.98,5.67,3.07,0
0.06,0.0,7.64,2.49,0
2.1,1.83,5.57,3.44,0
6.27,1.74,6.62,2.77,0
5.07,3.29,5.28,0.87,1
4.21,2.87,10.0,2.11,1
5.63,0.71,5.02,2.19,0
7.77,1.91,7.01,0.62,1
4.06,1.94,8.37,0.34,1
4.64,0.0,8.24,0.98,1
4.89,1.03,8.02,5.05,1
9.28,1.34,6.62,1.38,1
0.3,4.65,8.62,3.85,0
5.87,2.79,8.1,1.3,1
4.27,3.49,7.25,3.33,1
5.63,0.25,7.29,3.35,1
3.19,4.29,6.64,3.43,0
4.4,4.45,5.91,2.58,0
5.92,0.0,8.48,4.07,1
10.0,1.44,8.57,2.57,1
6.12,3.24,5.94,4.57,0
2.8,3.47,6.82,0.0,0
